activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
10.71C,,DE CONFLANS,HERBLAY-SUR-SEINE,95306,95,POINT (2.3217255 48.8718651),48.8718651,2.3217255
10.71C,rue,DU BAC,ABLON-SUR-SEINE,94001,94,POINT (2.3867389 48.9203566),48.9203566,2.3867389
10.71C,rue,SADI CARNOT,BAGNOLET,93006,93,POINT (2.3913178 48.8175562),48.8175562,2.3913178
10.71C,place,ST REMY,DRAVEIL,91201,91,POINT (2.0229891 48.8019696),48.8019696,2.0229891
10.71C,rue,DU POTAGER,PARAY-VIEILLE-POSTE,91479,91,POINT (2.0427643305860226 48.97333865),48.97333865,2.0427643305860226
10.71C,rue,GAMBETTA,VILLIERS-LE-BEL,95680,95,POINT (2.4337884 48.7956539),48.7956539,2.4337884
10.71C,rue,SINGER,PARIS 16,75116,75,POINT (2.4049943 48.918164),48.918164,2.4049943
10.71C,rue,D AUTEUIL,PARIS 16,75116,75,POINT (2.5089333 48.771261),48.771261,2.5089333
10.71C,rue,JEAN JAURES,TRAPPES,78621,78,POINT (2.2346928 48.8148358),48.8148358,2.2346928
10.71C,rue,DU GENERAL LECLERC,FRANCONVILLE,95252,95,POINT (2.3395165 48.8691923),48.8691923,2.3395165
10.71C,rue,ANATOLE FRANCE,HOUILLES,78311,78,POINT (2.2871682 48.9078602),48.9078602,2.2871682
10.71C,avenue,DE STALINGRAD,BAGNOLET,93006,93,POINT (2.3265353 48.8850945),48.8850945,2.3265353
10.71C,avenue,DU GENERAL DE GAULLE,ORMESSON-SUR-MARNE,94055,94,POINT (2.3331804 48.9362049),48.9362049,2.3331804
10.71C,rue,GRANDE RUE,MONTIGNY-LES-CORMEILLES,95424,95,POINT (2.2831203 48.897158),48.897158,2.2831203
10.71C,boulevard,DE LA REPUBLIQUE,LA GARENNE-COLOMBES,92035,92,POINT (2.2861241 48.7422885),48.7422885,2.2861241
10.71C,rue,DU GENERAL LECLERC,CRETEIL,94028,94,POINT (2.3487987 48.8929343),48.8929343,2.3487987
10.71C,avenue,DU MARECHAL FOCH,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.4331176 48.6868967),48.6868967,2.4331176
10.71C,place,AMIRAL ERNEST PEYRON,MARINES,95370,95,POINT (2.2994937 48.9040475),48.9040475,2.2994937
10.71C,rue,DE CORBEIL,SOIGNOLLES-EN-BRIE,77455,77,POINT (2.1115165 49.0052243),49.0052243,2.1115165
10.71C,rue,DES TROIS MAILLETS,MACHAULT,77266,77,POINT (2.4157131 48.6971661),48.6971661,2.4157131
10.71C,rue,DE CLICHY,PARIS 9,75109,75,POINT (2.0440388 48.7075418),48.7075418,2.0440388
10.71C,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.5883972 48.8704067),48.8704067,2.5883972
10.71C,rue,BERTHIER,SOGNOLLES-EN-MONTOIS,77454,77,POINT (2.3072324 48.9906331),48.9906331,2.3072324
10.71C,place,DU PLESSIS SAUCOURT,TIGERY,91617,91,POINT (2.417066 48.954772),48.954772,2.417066
10.71C,rue,GRANDE,CHATENAY-SUR-SEINE,77101,77,POINT (2.5193108 48.9101097),48.9101097,2.5193108
10.71C,rue,DES ARCHIVES,PARIS 3,75103,75,POINT (2.6963014 48.2673085),48.2673085,2.6963014
10.71C,rue,DU POTEAU,PARIS 18,75118,75,POINT (2.3307428 48.8415344),48.8415344,2.3307428
10.71C,rue,PIERRE NICOLE,PARIS 5,75105,75,POINT (2.381453 48.9269586),48.9269586,2.381453
10.71C,boulevard,DE LA TOUR MAUBOURG,PARIS 7,75107,75,POINT (2.1686771 48.8881598),48.8881598,2.1686771
10.71C,,NATIONALE,LA QUEUE-LES-YVELINES,78513,78,POINT (2.0808982 48.8399525),48.8399525,2.0808982
10.71C,rue,THEODORE DECK,PARIS 15,75115,75,POINT (2.408452 48.880805),48.880805,2.408452
10.71C,avenue,ARISTIDE BRIAND,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.2762235 48.8112536),48.8112536,2.2762235
10.71C,avenue,DU GENERAL LECLERC,MAISONS-ALFORT,94046,94,POINT (2.1709606 48.8934018),48.8934018,2.1709606
10.71C,place,DU GENERAL DE GAULLE,VAIRES-SUR-MARNE,77479,77,POINT (2.4923438 48.8171802),48.8171802,2.4923438
10.71C,rue,DE JAVEL,PARIS 15,75115,75,POINT (2.2105554 48.7057084),48.7057084,2.2105554
10.71C,boulevard,DE LA TOUR MAUBOURG,PARIS 7,75107,75,POINT (2.3472471 48.8664046),48.8664046,2.3472471
10.71C,rue,DIDOT,PARIS 14,75114,75,POINT (2.5216804 48.8817219),48.8817219,2.5216804
10.71C,rue,DU PORT AUX DAMES,DRAVEIL,91201,91,POINT (2.3788139 48.8727703),48.8727703,2.3788139
10.71C,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.245777272704828 48.9781613),48.9781613,2.245777272704828
10.71C,,DE MANTES,GUERNES,78290,78,POINT (2.5679803 48.8291077),48.8291077,2.5679803
10.71C,rue,NATIONALE,PARIS 13,75113,75,POINT (2.0004285 49.0332016),49.0332016,2.0004285
10.71C,rue,DES HERBAGES DE SEZE,LIMEIL-BREVANNES,94044,94,POINT (2.3939921 48.977548),48.977548,2.3939921
10.71C,rue,EDITH PIAF,CHEVILLY-LARUE,94021,94,POINT (2.2995029 48.9836444),48.9836444,2.2995029
10.71C,avenue,HENRI BARBUSSE,BONDY,93010,93,POINT (2.3109652 48.8977279),48.8977279,2.3109652
10.71C,rue,DU GENERAL LECLERC,LA ROCHE-GUYON,95523,95,POINT (2.4070157 48.8042598),48.8042598,2.4070157
10.71C,rue,JEAN JACQUES ROUSSEAU,PARIS 1,75101,75,POINT (2.4682478 48.6037168),48.6037168,2.4682478
10.71C,rue,DE LA ROQUETTE,PARIS 11,75111,75,POINT (2.320109 48.843895),48.843895,2.320109
10.71C,rue,ROLLIN REGNIER,CHOISY-LE-ROI,94022,94,POINT (2.3567527 48.9114727),48.9114727,2.3567527
10.71C,avenue,DAUMESNIL,PARIS 12,75112,75,POINT (2.3032336 48.7534441),48.7534441,2.3032336
10.71C,rue,D ERMONT,SAINT-PRIX,95574,95,POINT (2.1722112 48.4590612),48.4590612,2.1722112
10.71C,boulevard,ROUGET DE LISLE,MONTREUIL,93048,93,POINT (2.3867837 48.9457021),48.9457021,2.3867837
10.71C,rue,RIQUET,PARIS 18,75118,75,POINT (2.3278279 48.762505),48.762505,2.3278279
10.71C,rue,DE LA POTERNE,MONTMORENCY,95428,95,POINT (1.9823459 48.8007328),48.8007328,1.9823459
10.71C,rue,EMILE ZOLA,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.2861615 48.9688616),48.9688616,2.2861615
10.71C,boulevard,DE LA RESISTANCE,GOURNAY-SUR-MARNE,93033,93,POINT (2.2917139 48.8724953),48.8724953,2.2917139
10.71C,rue,DE LA PAROISSE,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.3867389 48.9203566),48.9203566,2.3867389
10.71C,avenue,DE LA REPUBLIQUE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5530506 48.9096679),48.9096679,2.5530506
10.71C,avenue,DE L AQUEDUC,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.3691845 48.9805972),48.9805972,2.3691845
10.71C,rue,DU MONT CENIS,PARIS 18,75118,75,POINT (2.2513767 48.8391043),48.8391043,2.2513767
10.71C,rue,DE LA CHINE,PARIS 20,75120,75,POINT (2.2732143 48.8504304),48.8504304,2.2732143
10.71C,rue,DE TOCQUEVILLE,PARIS 17,75117,75,POINT (2.4663424 48.8909171),48.8909171,2.4663424
10.71C,rue,DE BAZEILLES,PARIS 5,75105,75,POINT (2.6363523 48.6529146),48.6529146,2.6363523
10.71C,avenue,DE VILLIERS,VILLEMOISSON-SUR-ORGE,91667,91,POINT (2.3309816 48.9035206),48.9035206,2.3309816
10.71C,,DU PONTEL,JOUARS-PONTCHARTRAIN,78321,78,POINT (2.4176449 48.8707881),48.8707881,2.4176449
10.71C,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.2507015 48.8946569),48.8946569,2.2507015
10.71C,rue,NOTRE DAME DE LORETTE,PARIS 9,75109,75,POINT (2.2283864 48.884582),48.884582,2.2283864
10.71C,avenue,DU MAINE,PARIS 14,75114,75,POINT (2.2230033 48.8639706),48.8639706,2.2230033
10.71C,rue,DU CLOS ST VINCENT,GOURNAY-SUR-MARNE,93033,93,POINT (2.3651858 48.8479696),48.8479696,2.3651858
10.71C,rue,DE BUCI,PARIS 6,75106,75,POINT (2.30141 48.8608452),48.8608452,2.30141
10.71C,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91345,91,POINT (2.8893029 48.9579832),48.9579832,2.8893029
10.71C,avenue,DU FOREZ,MAUREPAS,78383,78,POINT (2.8945987 48.9577082),48.9577082,2.8945987
10.71C,avenue,PAUL CEZANNE,ELANCOURT,78208,78,POINT (2.8792226 48.9571763),48.9571763,2.8792226
10.71C,avenue,MAURICE UTRILLO,ARGENTEUIL,95018,95,POINT (2.5246621244780796 49.1010164),49.1010164,2.5246621244780796
10.71C,rue,ANTOINE LAVOISIER,MANTES-LA-JOLIE,78361,78,POINT (2.5161778610091434 49.09880765),49.09880765,2.5161778610091434
10.71C,rue,DU CHATEAU,DEUIL-LA-BARRE,95197,95,POINT (2.4157403 48.8915477),48.8915477,2.4157403
10.71C,avenue,DE LA GRANDE ARMEE,PARIS 17,75117,75,POINT (2.4814505 48.6134626),48.6134626,2.4814505
10.71C,rue,DE PARIS,CHEVREUSE,78160,78,POINT (2.3222043 48.8320263),48.8320263,2.3222043
10.71C,rue,PIERRE BROSSOLETTE,NOISY-LE-GRAND,93051,93,POINT (2.3369103 48.8679391),48.8679391,2.3369103
10.71C,boulevard,DE LA TOUR MAUBOURG,PARIS 7,75107,75,POINT (2.3186884 48.9046747),48.9046747,2.3186884
10.71C,rue,CHANZY,MANTES-LA-JOLIE,78361,78,POINT (2.3963877 48.8032901),48.8032901,2.3963877
10.71C,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.4417158 48.8992751),48.8992751,2.4417158
10.71C,boulevard,DE LA REPUBLIQUE,BRETIGNY-SUR-ORGE,91103,91,POINT (2.3938184 48.6513137),48.6513137,2.3938184
10.71C,rue,DE BOULAINVILLIERS,PARIS 16,75116,75,POINT (2.5709289 48.6626574),48.6626574,2.5709289
10.71C,rue,DE CHEVREUSE,MAUREPAS,78383,78,POINT (2.3573607 48.9956921),48.9956921,2.3573607
10.71C,avenue,PIERRE GRENIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.3004202 48.8470363),48.8470363,2.3004202
10.71C,rue,TAINE,PARIS 12,75112,75,POINT (2.3480139 48.4832179),48.4832179,2.3480139
10.71C,rue,LITTRE,PARIS 6,75106,75,POINT (2.2122008 48.8633259),48.8633259,2.2122008
10.71C,avenue,DE FONTAINEBLEAU,SAINT-FARGEAU-PONTHIERRY,77407,77,POINT (2.2160329 48.8778717),48.8778717,2.2160329
10.71C,rue,SOLFERINO,BOULOGNE-BILLANCOURT,92012,92,POINT (2.3742925 48.8526821),48.8526821,2.3742925
10.71C,rue,DU FBG DU TEMPLE,PARIS 10,75110,75,POINT (2.598213973913044 48.828218),48.828218,2.598213973913044
10.71C,boulevard,DE LA REPUBLIQUE,LIVRY-GARGAN,93046,93,POINT (2.255869 48.9047206),48.9047206,2.255869
10.71C,avenue,MARCEAU,PARIS 16,75116,75,POINT (2.3531316 48.6647073),48.6647073,2.3531316
10.71C,rue,DE MONTMORENCY,PARIS 3,75103,75,POINT (2.3270761 48.8974036),48.8974036,2.3270761
10.71C,rue,DE DOUAI,PARIS 9,75109,75,POINT (2.1321811 48.8039474),48.8039474,2.1321811
10.71C,avenue,PARMENTIER,PARIS 10,75110,75,POINT (2.3541534 48.9401481),48.9401481,2.3541534
10.71C,rue,PIERRE PICARD,PARIS 18,75118,75,POINT (2.4225414 48.9829501),48.9829501,2.4225414
10.71C,rue,DU FBG DU TEMPLE,PARIS 10,75110,75,POINT (2.2424689 48.8986467),48.8986467,2.2424689
10.71C,boulevard,STALINGRAD,MALAKOFF,92046,92,POINT (2.8983944 48.9297071),48.9297071,2.8983944
10.71C,boulevard,ROGER SALENGRO,MANTES-LA-VILLE,78362,78,POINT (2.566351 48.9474035),48.9474035,2.566351
10.71C,boulevard,BEAUMARCHAIS,PARIS 3,75103,75,POINT (2.2098254 49.0112205),49.0112205,2.2098254
10.71C,,DE LA LIBERATION,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.3445839274965206 48.88790005),48.88790005,2.3445839274965206
10.71C,rue,DE VOUILLE,PARIS 15,75115,75,POINT (2.2822318 48.8428525),48.8428525,2.2822318
10.71C,rue,DE LEVIS,PARIS 17,75117,75,POINT (2.5337979 48.8678117),48.8678117,2.5337979
10.71C,rue,DE LA REPUBLIQUE,OZOUER-LE-VOULGIS,77352,77,POINT (2.1925168 48.8743481),48.8743481,2.1925168
10.71C,rue,WALDECK ROCHET,AUBERVILLIERS,93001,93,POINT (2.1812807 48.8761757),48.8761757,2.1812807
10.71C,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3263745 48.8430521),48.8430521,2.3263745
10.71C,rue,GERARD DE NERVAL,OTHIS,77349,77,POINT (2.2092571 48.9341042),48.9341042,2.2092571
10.71C,rue,DU GENERAL DE GAULLE,DAMMARTIN-EN-GOELE,77153,77,POINT (2.4072638541205587 48.766086200000004),48.766086200000004,2.4072638541205587
10.71C,rue,PASCAL,ANTONY,92002,92,POINT (2.511669 48.8144099),48.8144099,2.511669
10.71C,boulevard,DE LA TOUR MAUBOURG,PARIS 7,75107,75,POINT (2.6754088 48.7617316),48.7617316,2.6754088
10.71C,rue,DU MOULIN A VENT,COIGNIERES,78168,78,POINT (2.4026835 48.828602),48.828602,2.4026835
10.71C,rue,JACQUES LOUVEL TESSIER,PARIS 10,75110,75,POINT (2.4910843 48.8026489),48.8026489,2.4910843
10.71C,rue,HENRI BARBUSSE,NANTERRE,92050,92,POINT (2.3295406 48.8092111),48.8092111,2.3295406
10.71C,avenue,DE LA DIVISION LECLERC,DRANCY,93029,93,POINT (2.3109652 48.8977279),48.8977279,2.3109652
10.71C,rue,DELAMBRE,PARIS 14,75114,75,POINT (2.4003457 48.8515884),48.8515884,2.4003457
10.71C,avenue,DE STALINGRAD,ARGENTEUIL,95018,95,POINT (2.2373655 48.8317277),48.8317277,2.2373655
10.71C,avenue,DE LA DIVISION LECLERC,LA VILLE-DU-BOIS,91665,91,POINT (2.2931478 48.82609),48.82609,2.2931478
10.71C,rue,SAINT DENIS,PARIS 2,75102,75,POINT (2.189278 48.8459444),48.8459444,2.189278
10.71C,,DES JUILLIOTTES,MAISONS-ALFORT,94046,94,POINT (2.288111971763085 48.8779588),48.8779588,2.288111971763085
10.71C,rue,HENRI DUNANT,LES MUREAUX,78440,78,POINT (2.5536617 48.8481969),48.8481969,2.5536617
10.71C,rue,JEAN JAURES,ARNOUVILLE,95019,95,POINT (2.3560002 48.8695518),48.8695518,2.3560002
10.71C,boulevard,JEAN ALLEMANE,ARGENTEUIL,95018,95,POINT (2.7376193 48.7164687),48.7164687,2.7376193
10.71C,place,DE LA REPUBLIQUE,PERSAN,95487,95,POINT (2.0578051 48.9897089),48.9897089,2.0578051
10.71C,rue,PAUL VAILLANT COUTURIER,ARGENTEUIL,95018,95,POINT (2.2769714 48.8506241),48.8506241,2.2769714
10.71C,avenue,HENRI BARBUSSE,ARNOUVILLE,95019,95,POINT (2.5982053175490196 48.958671),48.958671,2.5982053175490196
10.71C,rue,DE ROCHEFORT,ARGENTEUIL,95018,95,POINT (2.6027875 48.9565826),48.9565826,2.6027875
10.71C,rue,DE WATTIGNIES,PARIS 12,75112,75,POINT (2.4004498 48.8671649),48.8671649,2.4004498
10.71C,avenue,NAPOLEON BONAPARTE,RUEIL-MALMAISON,92063,92,POINT (2.5004329 48.786928),48.786928,2.5004329
10.71C,rue,DU DAUPHIN,NANGIS,77327,77,POINT (2.1220027 48.5534267),48.5534267,2.1220027
10.71C,rue,JEAN JAURES,BEZONS,95063,95,POINT (2.4118337 48.6581406),48.6581406,2.4118337
10.71C,boulevard,DE L HOPITAL,PARIS 5,75105,75,POINT (2.1844837960593955 48.79986285),48.79986285,2.1844837960593955
10.71C,rue,PIERRE DE RONSARD,MANTES-LA-JOLIE,78361,78,POINT (2.2861615 48.9688616),48.9688616,2.2861615
10.71C,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.3689556 48.8291769),48.8291769,2.3689556
10.71C,boulevard,PAUL VAILLANT COUTURIER,MONTREUIL,93048,93,POINT (2.336455 48.8492162),48.8492162,2.336455
10.71C,rue,GALLIENI,LIZY-SUR-OURCQ,77257,77,POINT (2.4554292 48.9425687),48.9425687,2.4554292
10.71C,rue,BLEUE,PARIS 9,75109,75,POINT (2.4107592 48.6772921),48.6772921,2.4107592
10.71C,,ST DENIS,DEUIL-LA-BARRE,95197,95,POINT (2.3424467 48.8842661),48.8842661,2.3424467
10.71C,rue,SAINT MARTIN,CERGY,95127,95,POINT (2.2313401 48.7846293),48.7846293,2.2313401
10.71C,rue,PAUL ET CAMILLE THOMOUX,NEUILLY-SUR-MARNE,93050,93,POINT (2.2403541 48.995323),48.995323,2.2403541
10.71C,avenue,ALBERT SARRAUT,GOUSSAINVILLE,95280,95,POINT (2.3534579 48.8904114),48.8904114,2.3534579
10.71C,rue,PIERRE BROSSOLETTE,SARCELLES,95585,95,POINT (2.4243481 48.8479324),48.8479324,2.4243481
10.71C,rue,DU COMMANDANT BERGE,MEAUX,77284,77,POINT (2.5865906 48.9043674),48.9043674,2.5865906
10.71C,rue,DU FBG ST ANTOINE,PARIS 12,75112,75,POINT (2.6622405 49.0463102),49.0463102,2.6622405
10.71C,rue,LOUIS DREVET,CORBEIL-ESSONNES,91174,91,POINT (2.9585529 48.3978758),48.3978758,2.9585529
10.71C,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92078,92,POINT (2.2394554 48.8826721),48.8826721,2.2394554
10.71C,rue,ROYALE,VERSAILLES,78646,78,POINT (2.356524 48.8294546),48.8294546,2.356524
10.71C,boulevard,LEON FEIX,ARGENTEUIL,95018,95,POINT (2.2400674 48.7075941),48.7075941,2.2400674
10.71C,rue,DU CAPITAINE FERBER,PARIS 20,75120,75,POINT (1.8712219 48.7538641),48.7538641,1.8712219
10.71C,rue,PASTEUR,BAGNEUX,92007,92,POINT (2.2598922 48.9886667),48.9886667,2.2598922
10.71C,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.2769714 48.8506241),48.8506241,2.2769714
10.71C,place,DE LA REPUBLIQUE,SAINT-OUEN-SUR-SEINE,93070,93,POINT (2.2640245 48.891764),48.891764,2.2640245
10.71C,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.1999629 49.0097384),49.0097384,2.1999629
10.71C,rue,BERTAUX,FONTENAY-TRESIGNY,77192,77,POINT (2.3453994 48.884816),48.884816,2.3453994
10.71C,rue,DE BUZENVAL,SAINT-CLOUD,92064,92,POINT (2.43211 48.7073919),48.7073919,2.43211
10.71C,avenue,DU GENERAL DE GAULLE,L'HAY-LES-ROSES,94038,94,POINT (2.4154345 48.7067307),48.7067307,2.4154345
10.71C,avenue,DE LA REPUBLIQUE,LES MUREAUX,78440,78,POINT (2.8053859 48.877253),48.877253,2.8053859
10.71C,place,DU 14 JUILLET,VIGNEUX-SUR-SEINE,91657,91,POINT (2.5090337 48.8075584),48.8075584,2.5090337
10.71C,avenue,DE LA COMMUNE DE PARIS,GARGES-LES-GONESSE,95268,95,POINT (2.5867099 48.8045236),48.8045236,2.5867099
10.71C,avenue,DU GENERAL LECLERC,ESBLY,77171,77,POINT (2.2454064 48.980882),48.980882,2.2454064
10.71C,rue,CURIAL,PARIS 19,75119,75,POINT (2.5657521 48.520705),48.520705,2.5657521
10.71C,rue,DU STADE,CHARNY,77095,77,POINT (2.3911679 48.6882195),48.6882195,2.3911679
10.71C,rue,VERON,ALFORTVILLE,94002,94,POINT (2.188366 48.8827221),48.8827221,2.188366
10.71C,,AQUITAINE,BOULOGNE-BILLANCOURT,92012,92,POINT (2.6813003 48.9357167),48.9357167,2.6813003
10.71C,avenue,PIERRE SEMARD,VILLIERS-LE-BEL,95680,95,POINT (2.356819 48.8388187),48.8388187,2.356819
10.71C,rue,GEORGES LEBIGOT,VILLEJUIF,94076,94,POINT (2.255869 48.9047206),48.9047206,2.255869
10.71C,rue,DU CLOS,PARIS 20,75120,75,POINT (2.2473855 49.1255427),49.1255427,2.2473855
10.71C,avenue,ROGER SALENGRO,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.4451786 48.8667824),48.8667824,2.4451786
10.71C,rue,ARISTIDE BRIAND,ISSY-LES-MOULINEAUX,92040,92,POINT (2.3499072 48.864401),48.864401,2.3499072
10.71C,rue,DES TILLEULS,COLOMBES,92025,92,POINT (2.3790355 48.8725661),48.8725661,2.3790355
10.71C,,LES BOIS DU TEMPLE,CLICHY-SOUS-BOIS,93014,93,POINT (2.6184357 48.6914511),48.6914511,2.6184357
10.71C,rue,MONTEBELLO,FONTAINEBLEAU,77186,77,POINT (2.5481037 48.9245802),48.9245802,2.5481037
10.71C,rue,DE L EMANCIPATION,DRANCY,93029,93,POINT (2.2831203 48.897158),48.897158,2.2831203
10.71C,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.2508636 48.817986),48.817986,2.2508636
10.71C,avenue,DU 25 AOUT 1944,THIAIS,94073,94,POINT (2.4157131 48.6971661),48.6971661,2.4157131
10.71C,rue,PASTEUR,LEVALLOIS-PERRET,92044,92,POINT (2.567912 49.0695468),49.0695468,2.567912
10.71C,rue,DES HAUTES BORNES,ORLY,94054,94,POINT (2.3728313 48.6034846),48.6034846,2.3728313
10.71C,rue,DU CHENE A CHAMPAGNE,FLEURY-MEROGIS,91235,91,POINT (2.3077277 48.9596709),48.9596709,2.3077277
10.71C,avenue,EUGENE THOMAS,LE KREMLIN-BICETRE,94043,94,POINT (2.471531 48.8033415),48.8033415,2.471531
10.71C,rue,YVES LE COZ,VERSAILLES,78646,78,POINT (2.3449519 48.826738),48.826738,2.3449519
10.71C,rue,CONDORCET,PARIS 9,75109,75,POINT (2.3260637 48.8707777),48.8707777,2.3260637
10.71C,rue,MARJOLIN,LEVALLOIS-PERRET,92044,92,POINT (2.2871093 48.9702087),48.9702087,2.2871093
10.71C,allée,ROBILLARD,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.4309395 48.7849334),48.7849334,2.4309395
10.71C,boulevard,DE REUILLY,PARIS 12,75112,75,POINT (2.0718858 48.9025091),48.9025091,2.0718858
10.71C,boulevard,DE LA TOUR MAUBOURG,PARIS 7,75107,75,POINT (2.3930269 48.7902717),48.7902717,2.3930269
10.71C,rue,DU FBG ST ANTOINE,PARIS 11,75111,75,POINT (2.3054131 48.9009931),48.9009931,2.3054131
10.71C,avenue,DU DOCTEUR DURAND,ARCUEIL,94003,94,POINT (2.2785919 48.8705218),48.8705218,2.2785919
10.71C,avenue,DE FONTAINEBLEAU,SAINT-FARGEAU-PONTHIERRY,77407,77,POINT (2.3317659 48.9362193),48.9362193,2.3317659
10.71C,rue,DAGUERRE,PARIS 14,75114,75,POINT (2.3611974 48.8696817),48.8696817,2.3611974
10.71C,rue,PARMAIN,BUTRY-SUR-OISE,95120,95,POINT (1.7999366 48.9879066),48.9879066,1.7999366
10.71C,place,DES NATIONS UNIES,BOBIGNY,93008,93,POINT (2.1561025 48.6934678),48.6934678,2.1561025
10.71C,avenue,DU 8 MAI 1945,ETAMPES,91223,91,POINT (2.3600396 48.8914956),48.8914956,2.3600396
10.71C,rue,DES LIQUIDAMBARS,VOISINS-LE-BRETONNEUX,78688,78,POINT (2.749474375638215 48.451361649999996),48.451361649999996,2.749474375638215
10.71C,place,CONSTANTIN BRANCUSI,PARIS 14,75114,75,POINT (2.3292226 48.7861401),48.7861401,2.3292226
10.71C,rue,DU PETIT ST BRICE,SAINT-BRICE-SOUS-FORET,95539,95,POINT (2.3336436 48.7658225),48.7658225,2.3336436
10.71C,avenue,MAL DE LATTRE DE TASSIGNY,THIAIS,94073,94,POINT (2.3830318 48.8590631),48.8590631,2.3830318
10.71C,rue,MOUFFETARD,PARIS 5,75105,75,POINT (2.3729764 48.8367911),48.8367911,2.3729764
10.71C,boulevard,FRANCOIS MITTERRAND,SARCELLES,95585,95,POINT (2.4204634 48.8603129),48.8603129,2.4204634
10.71C,avenue,NUNGESSER ET COLI,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.2681831 48.9213163),48.9213163,2.2681831
10.71C,avenue,PAUL VAILLANT-COUTURIER,VITRY-SUR-SEINE,94081,94,POINT (1.9891150796004173 48.821968299999995),48.821968299999995,1.9891150796004173
10.71C,rue,SAINT MAUR,PARIS 11,75111,75,POINT (2.2321071 48.8387904),48.8387904,2.2321071
10.71C,rue,THEOPHILE GAUTIER,MONTROUGE,92049,92,POINT (2.187739 48.6985378),48.6985378,2.187739
10.71C,rue,MAURICE BERTEAUX,LE MESNIL-LE-ROI,78396,78,POINT (2.3432391 48.8944645),48.8944645,2.3432391
10.71C,rue,SAINT DENIS,MONTREUIL,93048,93,POINT (2.3145851 48.8892198),48.8892198,2.3145851
10.71C,rue,DU MOUTIER,ENNERY,95211,95,POINT (2.2138866 48.8985147),48.8985147,2.2138866
10.71C,rue,DE LA REPUBLIQUE,VANVES,92075,92,POINT (2.4349033 48.8796671),48.8796671,2.4349033
10.71C,rue,DE CHARTRES,PARIS 18,75118,75,POINT (2.2999872 48.8345781),48.8345781,2.2999872
10.71C,rue,EDMOND BONTE,RIS-ORANGIS,91521,91,POINT (2.7047871 48.8810285),48.8810285,2.7047871
10.71C,avenue,DANIELLE CASANOVA,IVRY-SUR-SEINE,94041,94,POINT (2.5778953 48.4257109),48.4257109,2.5778953
10.71C,rue,DES FRERES THIBAULT,DAMMARIE-LES-LYS,77152,77,POINT (2.3143213 48.7914147),48.7914147,2.3143213
10.71C,avenue,ALBERT PETIT,BAGNEUX,92007,92,POINT (2.3684702 49.1244879),49.1244879,2.3684702
10.71C,rue,KATHERINE JOHNSON,BEZONS,95063,95,POINT (2.2956748 48.8404047),48.8404047,2.2956748
10.71C,rue,DE BAGNOLET,PARIS 20,75120,75,POINT (2.2985342 48.8967737),48.8967737,2.2985342
10.71C,avenue,DES GOBELINS,PARIS 13,75113,75,POINT (2.2126508 48.907255),48.907255,2.2126508
10.71C,boulevard,DE BELLEVILLE,PARIS 11,75111,75,POINT (2.5120162 48.9222981),48.9222981,2.5120162
10.71C,rue,COURAT,PARIS 20,75120,75,POINT (2.3020372 48.8465142),48.8465142,2.3020372
10.71C,rue,DE PARIS,LOUVRES,95351,95,POINT (2.2262641 48.8221044),48.8221044,2.2262641
10.71C,rue,ANATOLE FRANCE,DRANCY,93029,93,POINT (2.2911093 48.7788825),48.7788825,2.2911093
10.71C,rue,DE VERDUN,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.4196305 48.8179705),48.8179705,2.4196305
10.71C,rue,ROGER FRANCOIS,MAISONS-ALFORT,94046,94,POINT (2.6713341 49.0515146),49.0515146,2.6713341
10.71C,,BERTOLD BRECHT,MEAUX,77284,77,POINT (2.2140539 48.8593888),48.8593888,2.2140539
10.71C,rue,DU HAUT DE SENLIS,SAINT-WITZ,95580,95,POINT (2.2918007 48.9014663),48.9014663,2.2918007
10.71C,place,DE LA MAIRIE,VETHEUIL,95651,95,POINT (2.5852948 48.962583),48.962583,2.5852948
