activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
10.71C,avenue,JEANNE D ARC,EAUBONNE,95600,95,POINT (48.6341646 2.3303386),2.3303386,48.6341646
10.71C,rue,VOLTAIRE,LEVALLOIS-PERRET,92300,92,POINT (48.8633575 2.3471468),2.3471468,48.8633575
10.71C,rue,VAVIN,PARIS 6,75006,75,POINT (48.8492713 2.2945995),2.2945995,48.8492713
10.71C,avenue,DARBLAY,CORBEIL-ESSONNES,91100,91,POINT (48.6596087 2.366283),2.366283,48.6596087
10.71C,rue,CHARLES DE GAULLE,MORMANT,77720,77,POINT (48.9120158 2.379758),2.379758,48.9120158
10.71C,rue,LECOURBE,PARIS 15,75015,75,POINT (48.8913817 2.2883439),2.2883439,48.8913817
10.71C,rue,SAINT MARTIN,PARIS 4,75004,75,POINT (48.766086200000004 2.4072638541205587),2.4072638541205587,48.766086200000004
10.71C,rue,DES FOIRES 4 RUE DES CHALANDS,BUSSY-SAINT-GEORGES,77600,77,POINT (48.786087 2.4262888),2.4262888,48.786087
10.71C,rue,DES ETATS GENERAUX,VERSAILLES,78000,78,POINT (48.8729429 2.3353553),2.3353553,48.8729429
10.71C,avenue,OUTREBON,VILLEMOMBLE,93250,93,POINT (48.9300595 2.044107),2.044107,48.9300595
10.71C,rue,CLOVIS HUGUES,SAINT-DENIS,93200,93,POINT (48.8863262 2.3566367),2.3566367,48.8863262
10.71C,rue,MURGER,BOURRON-MARLOTTE,77780,77,POINT (48.9020697 2.3895682),2.3895682,48.9020697
10.71C,rue,D ARGENTEUIL,SANNOIS,95110,95,POINT (48.7924294 2.6635383),2.6635383,48.7924294
10.71C,rue,DE MONTHETY,PONTAULT-COMBAULT,77340,77,POINT (48.8695518 2.3560002),2.3560002,48.8695518
10.71C,boulevard,DU GENERAL DELAMBRE,ARGENTEUIL,95100,95,POINT (48.8829731 2.3122485),2.3122485,48.8829731
10.71C,rue,DU DOCTEUR BAUER,SAINT-OUEN-SUR-SEINE,93400,93,POINT (48.9458996 2.224378),2.224378,48.9458996
10.71C,rue,DU MARECHAL JOFFRE,TRILPORT,77470,77,POINT (48.8858631 2.3596042),2.3596042,48.8858631
10.71C,rue,AMBROISE JACQUIN,FONTENAY-EN-PARISIS,95190,95,POINT (48.8549853 2.3395563),2.3395563,48.8549853
10.71C,rue,HOCHE,PANTIN,93500,93,POINT (48.7936847 2.4845186),2.4845186,48.7936847
10.71C,rue,LOUIS TALAMONI,CHAMPIGNY-SUR-MARNE,94500,94,POINT (48.7891407 2.3013948),2.3013948,48.7891407
10.71C,rue,DES ROSSAYS,SAVIGNY-SUR-ORGE,91600,91,POINT (48.6570119 2.3300315),2.3300315,48.6570119
10.71C,avenue,DES MARAIS,FRANCONVILLE,95130,95,POINT (48.8859434 2.2575484),2.2575484,48.8859434
10.71C,avenue,DE VERDUN,LIMEIL-BREVANNES,94450,94,POINT (48.8839432 2.2449169),2.2449169,48.8839432
10.71C,rue,DU ROCHER,PARIS 8,75008,75,POINT (48.9043615 2.2684442),2.2684442,48.9043615
10.71C,boulevard,CLEMENCEAU,CORMEILLES-EN-PARISIS,95240,95,POINT (48.8803032 2.2773875),2.2773875,48.8803032
10.71C,rue,AUGUSTE GERVAIS,ISSY-LES-MOULINEAUX,92130,92,POINT (48.8887047 2.3015734),2.3015734,48.8887047
10.71C,rue,DES PYRENEES,PARIS 20,75020,75,POINT (48.8005232 2.4018334),2.4018334,48.8005232
10.71C,avenue,DE LA REPUBLIQUE,FONTENAY-SOUS-BOIS,94120,94,POINT (48.7682381 2.2523173),2.2523173,48.7682381
10.71C,avenue,GEORGES GOSNAT,IVRY-SUR-SEINE,94200,94,POINT (48.8981452 2.2066241),2.2066241,48.8981452
10.71C,rue,DE MEAUX,PENCHARD,77124,77,POINT (48.8195165 2.3569818),2.3569818,48.8195165
10.71C,rue,DIDOT,PARIS 14,75014,75,POINT (48.8839547 2.3837443),2.3837443,48.8839547
10.71C,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91160,91,POINT (48.9341769 2.263292),2.263292,48.9341769
10.71C,rue,DES BOURGUIGNONS,BOIS-COLOMBES,92270,92,POINT (47.2203212 -1.5466186),-1.5466186,47.2203212
10.71C,place,EMILE MENIER,NOISIEL,77186,77,POINT (48.9142136 2.6297949),2.6297949,48.9142136
10.71C,avenue,JEAN JAURES,GENTILLY,94250,94,POINT (48.8186886 2.4334252),2.4334252,48.8186886
10.71C,avenue,LA DIVISION LECLERC,MONTMORENCY,95160,95,POINT (48.8592701 2.3796262),2.3796262,48.8592701
10.71C,,MICHELET,PUTEAUX,92800,92,POINT (48.8463665 2.392894),2.392894,48.8463665
10.71C,rue,DE LA CROIX NIVERT,PARIS 15,75015,75,POINT (48.90293495 2.4821483414923335),2.4821483414923335,48.90293495
10.71C,place,ALAIN KARTOUZOU,MONTIGNY-LES-CORMEILLES,95370,95,POINT (48.8561136 2.4006686),2.4006686,48.8561136
10.71C,boulevard,RASPAIL,PARIS 14,75014,75,POINT (48.6737566 2.3766577),2.3766577,48.6737566
10.71C,rue,DES 7 ARPENTS,LE PRE-SAINT-GERVAIS,93310,93,POINT (48.9640842 2.3717145),2.3717145,48.9640842
10.71C,rue,DU MUR DU PARC,CHAMBOURCY,78240,78,POINT (48.7123609 2.4022506),2.4022506,48.7123609
10.71C,rue,DE LA CHAPELLE,PARIS 18,75018,75,POINT (48.6696248 2.6954806),2.6954806,48.6696248
10.71C,rue,DE CRIMEE,PARIS 19,75019,75,POINT (48.9461248 2.2054777),2.2054777,48.9461248
10.71C,rue,PIERRE CURIE,LA COURNEUVE,93120,93,POINT (48.9829851 2.2306994),2.2306994,48.9829851
10.71C,boulevard,ARISTIDE BRIAND,MONTREUIL,93100,93,POINT (48.7478603 2.3489374),2.3489374,48.7478603
10.71C,rue,DE PARIS,VIARMES,95270,95,POINT (48.9508884 2.2641606),2.2641606,48.9508884
10.71C,avenue,DE LIVRY,LE RAINCY,93340,93,POINT (44.5595227 4.7494763),4.7494763,44.5595227
10.71C,rue,GUERSANT,PARIS 17,75017,75,POINT (48.8674556 2.3849794),2.3849794,48.8674556
10.71C,boulevard,THEOPHILE SUEUR,MONTREUIL,93100,93,POINT (48.8345781 2.2999872),2.2999872,48.8345781
10.71C,rue,DU TELEGRAPHE,PARIS 20,75020,75,POINT (48.7748343 2.0066596),2.0066596,48.7748343
10.71C,rue,DE PENTHIEVRE,PARIS 8,75008,75,POINT (48.8526005 2.4668239),2.4668239,48.8526005
10.71C,rue,LOUISE MICHEL,LEVALLOIS-PERRET,92300,92,POINT (48.99376 2.233417),2.233417,48.99376
10.71C,rue,HENRI BARBUSSE,NANTERRE,92000,92,POINT (48.6943034 2.2816932),2.2816932,48.6943034
10.71C,rue,DE VILLEROY,BONDOUFLE,91070,91,POINT (48.9475317 2.2025147),2.2025147,48.9475317
10.71C,rue,DES PLANTES,PARIS 14,75014,75,POINT (48.9894993 1.750956),1.750956,48.9894993
10.71C,allée,EDGAR BRANDT,CHATILLON,92320,92,POINT (48.8307607 1.9506527),1.9506527,48.8307607
10.71C,rue,HENRI BARBUSSE,GENNEVILLIERS,92230,92,POINT (48.8755968 2.2180454),2.2180454,48.8755968
10.71C,rue,D ALESIA,PARIS 14,75014,75,POINT (48.7171868 2.5089844),2.5089844,48.7171868
10.71C,rue,ERNEST RENAN,ISSY-LES-MOULINEAUX,92130,92,POINT (48.7151613 2.4786029),2.4786029,48.7151613
10.71C,avenue,DE LA GARE,VILLEPINTE,93420,93,POINT (48.7077166 2.4631497),2.4631497,48.7077166
10.71C,avenue,DU BEL AIR,SAINT-MAUR-DES-FOSSES,94100,94,POINT (48.864707 2.3567862),2.3567862,48.864707
10.71C,avenue,DU PRESIDENT J F  KENNEDY,VILLENEUVE-SAINT-GEORGES,94190,94,POINT (48.875823 2.3218858),2.3218858,48.875823
10.71C,rue,DE LA SYNAGOGUE,MEUDON,92360,92,POINT (48.9950801 1.9103186),1.9103186,48.9950801
10.71C,rue,FOURNIER,CLICHY,92110,92,POINT (48.6694329 2.3762651),2.3762651,48.6694329
10.71C,rue,DU BELVEDERE,CHENNEVIERES-SUR-MARNE,94430,94,POINT (48.8484358 2.4579737),2.4579737,48.8484358
10.71C,avenue,PTE DE SAINT OUEN,PARIS 18,75018,75,POINT (48.9298144 2.3560428),2.3560428,48.9298144
10.71C,rue,DE TURBIGO,PARIS 3,75003,75,POINT (48.8465085 2.2652408),2.2652408,48.8465085
10.71C,rue,LEBON,PARIS 17,75017,75,POINT (48.8632024 2.3684923),2.3684923,48.8632024
10.71C,rue,DU DOCTEUR GOSSELIN,CACHAN,94230,94,POINT (48.8166424 2.3822428),2.3822428,48.8166424
10.71C,place,ANDRE MALRAUX,MONTIGNY-LE-BRETONNEUX,78180,78,POINT (48.8646907 2.4016062),2.4016062,48.8646907
10.71C,rue,DES FOSSES ST JACQUES,PARIS 5,75005,75,POINT (48.9510832 2.3745275),2.3745275,48.9510832
10.71C,rue,EMILE ZOLA,VILLEJUIF,94800,94,POINT (48.3821168 2.9532469),2.9532469,48.3821168
10.71C,rue,FERRAGUS,AUBERVILLIERS,93300,93,POINT (48.8784666 2.357702),2.357702,48.8784666
10.71C,rue,DUTOT,PARIS 15,75015,75,POINT (48.8295117 2.3750256),2.3750256,48.8295117
10.71C,rue,GABRIEL PERI,IVRY-SUR-SEINE,94200,94,POINT (48.9458687 2.1514479),2.1514479,48.9458687
10.71C,rue,DES PYRENEES,PARIS 20,75020,75,POINT (48.8341877 2.5279073),2.5279073,48.8341877
10.71C,rue,GERANDO,PARIS 9,75009,75,POINT (48.8719762 2.3783785),2.3783785,48.8719762
10.71C,avenue,DU BAC,SAINT-MAUR-DES-FOSSES,94210,94,POINT (48.9972779 2.1887885),2.1887885,48.9972779
10.71C,rue,DES TROIS RODES,VAUX-LE-PENIL,77000,77,POINT (48.9267754 2.2730746),2.2730746,48.9267754
10.71C,rue,DES ORMESSONS,VAUX-LE-PENIL,77000,77,POINT (50.4650727 1.7606782),1.7606782,50.4650727
10.71C,rue,DE BELLEVILLE,PARIS 19,75019,75,POINT (48.8868577 2.3509121),2.3509121,48.8868577
10.71C,rue,DES NOYERS,AUBERVILLIERS,93300,93,POINT (48.8019465 2.6057298),2.6057298,48.8019465
10.71C,avenue,GEORGES CLEMENCEAU,SARTROUVILLE,78500,78,POINT (48.6357544 2.3067841),2.3067841,48.6357544
10.71C,avenue,RENE CASSIN,MORSANG-SUR-ORGE,91390,91,POINT (48.9567022 2.2939552),2.2939552,48.9567022
10.71C,rue,DU FBG SAINT DENIS,PARIS 10,75010,75,POINT (48.8816568 2.4344414),2.4344414,48.8816568
10.71C,place,DE L EUROPE,BOBIGNY,93000,93,POINT (48.9857902 1.9119065),1.9119065,48.9857902
10.71C,place,DES CAUSSES,MONTIGNY-LE-BRETONNEUX,78180,78,POINT (48.9059601 2.281728),2.281728,48.9059601
10.71C,avenue,DE LA MARNE,EPINAY-SUR-SEINE,93800,93,POINT (48.634367 2.2668161),2.2668161,48.634367
10.71C,rue,DIDEROT,CHAMPIGNY-SUR-MARNE,94500,94,POINT (48.9627223 2.3278572),2.3278572,48.9627223
10.71C,place,DE L'EGLISE,JOUY-SUR-MORIN,77320,77,POINT (48.9033849 2.3153343),2.3153343,48.9033849
10.71C,place,GARE DES VALLEES,BOIS-COLOMBES,92270,92,POINT (48.8694767 2.3623965),2.3623965,48.8694767
10.71C,avenue,JEAN JACQUES ROUSSEAU,HOUILLES,78800,78,POINT (48.8074238 2.3847869),2.3847869,48.8074238
10.71C,avenue,DE VERDUN,IVRY-SUR-SEINE,94200,94,POINT (48.7894586 2.39744),2.39744,48.7894586
10.71C,rue,GEORGES LEBIGOT,VILLEJUIF,94800,94,POINT (48.8848036 2.3269933),2.3269933,48.8848036
10.71C,rue,DES MARTYRS,PARIS 9,75009,75,POINT (48.8459444 2.189278),2.189278,48.8459444
10.71C,rue,DE LA MOTTE,AUBERVILLIERS,93300,93,POINT (48.7611824 2.414175),2.414175,48.7611824
10.71C,avenue,ALBERT PETIT,BAGNEUX,92220,92,POINT (48.9693388 2.288406),2.288406,48.9693388
10.71C,place,DU SANCERROIS,MAUREPAS,78310,78,POINT (48.7090107 2.388214),2.388214,48.7090107
10.71C,rue,JOSEPH BARA,BRAY-SUR-SEINE,77480,77,POINT (48.7817178 1.9876226),1.9876226,48.7817178
10.71C,rue,VEUVE LACROIX,LA GARENNE-COLOMBES,92250,92,POINT (48.8333134 2.4021788),2.4021788,48.8333134
10.71C,avenue,DU COLONEL FABIEN,VITRY-SUR-SEINE,94400,94,POINT (48.8802017 2.4540328),2.4540328,48.8802017
10.71C,rue,ST SPIRE,CORBEIL-ESSONNES,91100,91,POINT (48.4761558 2.4887825),2.4887825,48.4761558
10.71C,rue,SCHNAPPER,SAINT-GERMAIN-EN-LAYE,78100,78,POINT (48.9344199 2.2559686),2.2559686,48.9344199
10.71C,rue,JEAN JAURES,MAISONS-ALFORT,94700,94,POINT (48.9143732 2.4788741831144225),2.4788741831144225,48.9143732
10.71C,allée,DES PERCE NEIGE,SEVRAN,93270,93,POINT (48.9909683 1.716681),1.716681,48.9909683
10.71C,rue,SAINT DENIS,NOISY-LE-SEC,93130,93,POINT (49.0185699 2.3791146),2.3791146,49.0185699
10.71C,place,DU MARCHE AU BLE,LAGNY-SUR-MARNE,77400,77,POINT (48.9470211 2.1339826),2.1339826,48.9470211
10.71C,rue,DU PRESSOIR,COUBRON,93470,93,POINT (48.9480978 2.6024638),2.6024638,48.9480978
10.71C,rue,DU HAMEAU,PARIS 15,75015,75,POINT (48.9114618 2.449116),2.449116,48.9114618
10.71C,boulevard,PONIATOWSKI,PARIS 12,75012,75,POINT (48.8914956 2.3600396),2.3600396,48.8914956
10.71C,rue,DES PYRENEES,PARIS 20,75020,75,POINT (48.9382665 2.5301362),2.5301362,48.9382665
10.71C,boulevard,ARISTIDE BRIAND,SAVIGNY-SUR-ORGE,91600,91,POINT (48.8042322 2.1771383),2.1771383,48.8042322
10.71C,rue,DE L AVENIR,PARAY-VIEILLE-POSTE,91550,91,POINT (48.837237 2.4182463),2.4182463,48.837237
10.71C,avenue,FELIX FAURE,PARIS 15,75015,75,POINT (48.8749406 2.3429289),2.3429289,48.8749406
10.71C,rue,DU PAS DE LA MULE,PARIS 3,75003,75,POINT (48.9544059 2.5382357),2.5382357,48.9544059
10.71C,avenue,ANATOLE FRANCE,VILLENEUVE-SAINT-GEORGES,94190,94,POINT (48.8836109 2.372803),2.372803,48.8836109
10.71C,boulevard,BESSIERES,PARIS 17,75017,75,POINT (48.9187453 2.4763066),2.4763066,48.9187453
10.71C,rue,DU PARC,MONTCOURT-FROMONVILLE,77140,77,POINT (48.7251068 2.2474484),2.2474484,48.7251068
10.71C,rue,CHARLES ROSSIGNOL,SAVIGNY-SUR-ORGE,91600,91,POINT (48.9330894 2.2858402),2.2858402,48.9330894
10.71C,rue,SADI CARNOT,VANVES,92170,92,POINT (48.7858065 2.1766616),2.1766616,48.7858065
10.71C,avenue,DU GAL DE GAULLE,CLAMART,92140,92,POINT (48.8305074 2.3537546),2.3537546,48.8305074
10.71C,rue,DES CANADIENS,MASSY,91300,91,POINT (48.9183805 2.4361602),2.4361602,48.9183805
10.71C,rue,DU GENERAL LECLERC,VILLECRESNES,94440,94,POINT (48.6499574 2.271142),2.271142,48.6499574
10.71C,rue,DU CDT RENE MOUCHOTTE,SAINT-MANDE,94160,94,POINT (48.6932147 1.8535728),1.8535728,48.6932147
10.71C,rue,DE VALMY,MONTREUIL,93100,93,POINT (48.9029221 2.2701141),2.2701141,48.9029221
10.71C,rue,SAINT MAUR,PARIS 10,75010,75,POINT (48.9600497 2.5716463),2.5716463,48.9600497
10.71C,rue,DE CHEVILLY,L'HAY-LES-ROSES,94240,94,POINT (48.8693057 2.2271394),2.2271394,48.8693057
10.71C,avenue,JOFFRE,EPINAY-SUR-SEINE,93800,93,POINT (48.9022667 2.5116228),2.5116228,48.9022667
10.71C,boulevard,ORNANO,PARIS 18,75018,75,POINT (48.7728616 2.251546),2.251546,48.7728616
10.71C,avenue,DES CHAILLIERS,NANTERRE,92000,92,POINT (48.6978681 2.2941734),2.2941734,48.6978681
10.71C,place,DE L EGLISE,RUEIL-MALMAISON,92500,92,POINT (48.8267058 2.2493351),2.2493351,48.8267058
10.71C,rue,SAINT CHARLES,PARIS 15,75015,75,POINT (48.9260831 2.3667259),2.3667259,48.9260831
10.71C,rue,DU FBG SAINT DENIS,PARIS 10,75010,75,POINT (48.7227942 2.4185239),2.4185239,48.7227942
10.71C,rue,DU GENERAL LECLERC,SAINT-GRATIEN,95210,95,POINT (48.917731 2.3848884),2.3848884,48.917731
10.71C,rue,DES HERBAGES DE SEZE,LIMEIL-BREVANNES,94450,94,POINT (48.5509879 2.645389),2.645389,48.5509879
10.71C,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94270,94,POINT (48.8359162 2.3250604),2.3250604,48.8359162
10.71C,rue,DE LA FONTAINE,BAGNEUX,92220,92,POINT (48.8359162 2.3250604),2.3250604,48.8359162
10.71C,rue,DE L AVENIR,CLICHY,92110,92,POINT (48.9037574 2.2497897),2.2497897,48.9037574
10.71C,rue,GUY DE MAUPASSANT,PARIS 16,75016,75,POINT (49.0227071 2.1540309),2.1540309,49.0227071
10.71C,rue,DE LA COUTELLERIE,PONTOISE,95300,95,POINT (48.4334443 2.1665209),2.1665209,48.4334443
10.71C,rue,NOTRE DAME DE LORETTE,PARIS 9,75009,75,POINT (48.887017 2.3331354),2.3331354,48.887017
10.71C,rue,CLER,PARIS 7,75007,75,POINT (48.90048 2.5567574),2.5567574,48.90048
10.71C,rue,COUSTOU,PARIS 18,75018,75,POINT (48.9144785 2.4130367),2.4130367,48.9144785
10.71C,rue,DU GENERAL DE GAULLE,MONTFERMEIL,93370,93,POINT (48.9382233 2.3524466),2.3524466,48.9382233
10.71C,rue,DE LA SAUSSAYE,NUCOURT,95420,95,POINT (48.8590631 2.3830318),2.3830318,48.8590631
10.71C,avenue,VICTOR HUGO,BOULOGNE-BILLANCOURT,92100,92,POINT (48.8006735 2.2635116),2.2635116,48.8006735
10.71C,avenue,JEAN JAURES,LES PAVILLONS-SOUS-BOIS,93320,93,POINT (49.0501026 2.098406),2.098406,49.0501026
10.71C,rue,DE L EGLISE,MONTREUIL,93100,93,POINT (48.715527 2.5849398),2.5849398,48.715527
10.71C,place,LEOPOLD HIRSCH,ARGENTEUIL,95100,95,POINT (48.8643144 2.3577505),2.3577505,48.8643144
10.71C,rue,HOCHE,BAGNOLET,93170,93,POINT (48.6831807 2.1836754),2.1836754,48.6831807
10.71C,rue,AUGUSTE BLANCHE,PUTEAUX,92800,92,POINT (48.8414755 2.3191573),2.3191573,48.8414755
10.71C,rue,DE VERDUN,SURESNES,92150,92,POINT (48.8803579 2.2964992),2.2964992,48.8803579
10.71C,rue,MATHIEU CHAZOTTE,DEUIL-LA-BARRE,95170,95,POINT (48.8393616 2.3606588),2.3606588,48.8393616
10.71C,avenue,DE CLICHY,PARIS 17,75017,75,POINT (48.8599073 2.4015373),2.4015373,48.8599073
10.71C,avenue,VICTOR HUGO,LES PAVILLONS-SOUS-BOIS,93320,93,POINT (48.6192059 2.4452501),2.4452501,48.6192059
10.71C,rue,DE CONCY,YERRES,91330,91,POINT (48.966935 2.3174233),2.3174233,48.966935
10.71C,rue,ALBERT GUILPIN,GENTILLY,94250,94,POINT (48.842294 2.1671203),2.1671203,48.842294
10.71C,avenue,HIPPOLYTE CAILLAT,VILLENEUVE-LE-ROI,94290,94,POINT (48.7775472 2.3273117),2.3273117,48.7775472
10.71C,,DES GATINES,PLAISIR,78370,78,POINT (48.7416292 1.9484379),1.9484379,48.7416292
10.71C,place,REPUBLIQUE F MITTERRAND,CLICHY,92110,92,POINT (48.7351109 2.452647),2.452647,48.7351109
10.71C,rue,DE L AMIRAL MOUCHEZ,PARIS 13,75013,75,POINT (48.312724 1.9993468),1.9993468,48.312724
10.71C,place,DU GENERAL DE GAULLE,IVRY-SUR-SEINE,94200,94,POINT (48.6779982 2.5275023),2.5275023,48.6779982
10.71C,place,DES MARSEILLAIS,CHARENTON-LE-PONT,94220,94,POINT (48.957383 2.5473217),2.5473217,48.957383
10.71C,rue,MARTIN LUTHER KING,PANTIN,93500,93,POINT (48.8594214 2.4431597),2.4431597,48.8594214
10.71C,boulevard,SAINT DENIS,COURBEVOIE,92400,92,POINT (48.9426104 2.4787901),2.4787901,48.9426104
10.71C,avenue,JOFFRE,DRANCY,93700,93,POINT (48.8383259 2.3510963),2.3510963,48.8383259
10.71C,rue,AMBROISE THOMAS,ARGENTEUIL,95100,95,POINT (48.8556457 2.476602),2.476602,48.8556457
10.71C,rue,MECHIN,L'ILE-SAINT-DENIS,93450,93,POINT (48.8845399 2.3258597),2.3258597,48.8845399
10.71C,avenue,HENRI DUNANT,MEAUX,77100,77,POINT (48.9424498 2.383586),2.383586,48.9424498
10.71C,rue,DE COLOMBES,COURBEVOIE,92400,92,POINT (48.8266115 2.3239259),2.3239259,48.8266115
10.71C,boulevard,DIDEROT,PARIS 12,75012,75,POINT (48.9147995 2.2528759),2.2528759,48.9147995
10.71C,rue,GILBERT CESBRON,PARIS 17,75017,75,POINT (48.828602 2.4026835),2.4026835,48.828602
10.71C,rue,MARCEL CERDAN,THIAIS,94320,94,POINT (48.7914147 2.3143213),2.3143213,48.7914147
10.71C,rue,PIERRE PICARD,MASSY,91300,91,POINT (48.836049 2.3873173),2.3873173,48.836049
10.71C,rue,DU VIEIL ABREUVOIR,SAINT-GERMAIN-EN-LAYE,78100,78,POINT (48.8546564 2.46846),2.46846,48.8546564
10.71C,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94140,94,POINT (48.9904004 2.0768919),2.0768919,48.9904004
10.71C,rue,DE LA MAIRIE,CHATILLON,92320,92,POINT (48.8485432 2.432803),2.432803,48.8485432
10.71C,avenue,MADEMOISELLE DOSNE,GARGENVILLE,78440,78,POINT (48.68092705 2.3715291872869315),2.3715291872869315,48.68092705
10.71C,rue,DE LA MAIRIE,MORIGNY-CHAMPIGNY,91150,91,POINT (48.8151751 2.3330178),2.3330178,48.8151751
10.71C,avenue,DU GENERAL LECLERC,VIROFLAY,78220,78,POINT (48.8114979 2.4018762),2.4018762,48.8114979
10.71C,rue,CARTAULT,PUTEAUX,92800,92,POINT (48.8802882 2.5943016),2.5943016,48.8802882
10.71C,rue,DES LIQUIDAMBARS,VOISINS-LE-BRETONNEUX,78960,78,POINT (48.8103787 2.3128868),2.3128868,48.8103787
10.71C,avenue,DE STRASBOURG,COULOMMIERS,77120,77,POINT (48.8446535 2.2773386),2.2773386,48.8446535
10.71C,avenue,DE LA REPUBLIQUE,CHAMPIGNY-SUR-MARNE,94500,94,POINT (48.9455122 2.2533853),2.2533853,48.9455122
10.71C,rue,DE L'EGLISE,MORET-LOING-ET-ORVANNE,77250,77,POINT (48.8599028 2.3182557),2.3182557,48.8599028
10.71C,avenue,EDOUARD VAILLANT,LE PRE-SAINT-GERVAIS,93310,93,POINT (48.937565 2.428695),2.428695,48.937565
10.71C,place,JULES FERRY,SACLAY,91400,91,POINT (48.8497065 2.2916287),2.2916287,48.8497065
10.71C,avenue,CHARLES ROUXEL,PONTAULT-COMBAULT,77340,77,POINT (48.8124943 2.4281051),2.4281051,48.8124943
10.71C,avenue,DU GENERAL DE GAULLE,PONTAULT-COMBAULT,77340,77,POINT (48.9775581 2.3904079),2.3904079,48.9775581
10.71C,rue,LEON COGNIET,PARIS 17,75017,75,POINT (48.8791713 2.297005),2.297005,48.8791713
10.71C,avenue,PIERRE ET MARIE CURIE,LE BLANC-MESNIL,93150,93,POINT (48.7080218 2.3882628),2.3882628,48.7080218
10.71C,rue,DU MARECHAL FOCH,PARMAIN,95620,95,POINT (48.9934941 2.2027561),2.2027561,48.9934941
10.71C,rue,DU MAL FOCH,VERSAILLES,78000,78,POINT (48.7944343 2.3571876),2.3571876,48.7944343
10.71C,avenue,DE CHOISY,PARIS 13,75013,75,POINT (48.8140299 2.5092843),2.5092843,48.8140299
10.71C,rue,JULIAN GRIMAU,VITRY-SUR-SEINE,94400,94,POINT (48.75099385 2.345269999691075),2.345269999691075,48.75099385
10.71C,rue,DU PETIT PARC,LESIGNY,77150,77,POINT (48.8796671 2.4349033),2.4349033,48.8796671
10.71C,rue,DES BATIGNOLLES,PARIS 17,75017,75,POINT (48.8642168 2.3893989),2.3893989,48.8642168
10.71C,rue,DE L EGLISE,ASNIERES-SUR-SEINE,92600,92,POINT (48.7403928 2.4525194),2.4525194,48.7403928
10.71C,rue,DE MONTGAUDIER,BEAUMONT-DU-GATINAIS,77890,77,POINT (48.8791992 2.3713726),2.3713726,48.8791992
10.71C,rue,DU GENERAL LECLERC,SAINT-LEU-LA-FORET,95320,95,POINT (48.8521536 2.7149515),2.7149515,48.8521536
10.71C,rue,DURET,PARIS 16,75116,75,POINT (48.8960194 2.3800745),2.3800745,48.8960194
10.71C,rue,DE SEVRES,PARIS 6,75006,75,POINT (48.43677155 2.159580401185459),2.159580401185459,48.43677155
10.71C,boulevard,PASTEUR,PARIS 15,75015,75,POINT (48.8492733 2.3552126),2.3552126,48.8492733
10.71C,boulevard,DE LA MISSION MARCHAND,COURBEVOIE,92400,92,POINT (48.9421164 2.2531849),2.2531849,48.9421164
10.71C,place,DE GRAND VILLAGE,VERT-SAINT-DENIS,77240,77,POINT (48.8166424 2.3822428),2.3822428,48.8166424
10.71C,avenue,DE LA DIVISION LECLERC,LE BOURGET,93350,93,POINT (48.9033081 2.3271248),2.3271248,48.9033081
10.71C,rue,D ERMONT,SAINT-PRIX,95390,95,POINT (48.8486812 2.3721101),2.3721101,48.8486812
10.71C,rue,DE LA STATION,ASNIERES-SUR-SEINE,92600,92,POINT (48.8785122 2.2422811),2.2422811,48.8785122
10.71C,rue,DU GEN LECLERC,CHANTELOUP-LES-VIGNES,78570,78,POINT (48.9118849 2.3338566),2.3338566,48.9118849
10.71C,allée,FRANCOIS TRUFFAUT,SAINT-MICHEL-SUR-ORGE,91240,91,POINT (48.8727703 2.3788139),2.3788139,48.8727703
10.71C,rue,DE PARIS,LE THILLAY,95500,95,POINT (48.9719662 2.309813),2.309813,48.9719662
10.71C,rue,DU CHATEAU D EAU,PARIS 10,75010,75,POINT (48.6471356 2.9600243),2.9600243,48.6471356
10.71C,avenue,EMILE ZOLA,BENNECOURT,78270,78,POINT (48.986663 2.1811725),2.1811725,48.986663
10.71C,rue,DE LA MAIRIE,BAGNEUX,92220,92,POINT (48.8382531 2.26015),2.26015,48.8382531
10.71C,rue,DE PARIS,MONTREUIL,93100,93,POINT (48.837875049999994 2.2594273326381047),2.2594273326381047,48.837875049999994
10.71C,rue,DE LA SABLONNIERE,VALENTON,94460,94,POINT (48.8866807 2.2834194),2.2834194,48.8866807
10.71C,rue,DE L OUEST,MAGNANVILLE,78200,78,POINT (48.8281428 2.3063177),2.3063177,48.8281428
10.71C,rue,DU BEFFROI,BEAUMONT-SUR-OISE,95260,95,POINT (48.8812761 2.0747011),2.0747011,48.8812761
10.71C,rue,DE LA REPUBLIQUE,SAINT-REMY-LES-CHEVREUSE,78470,78,POINT (48.8527166 2.4005379),2.4005379,48.8527166
10.71C,rue,DES BOURDONNAIS,PARIS 1,75001,75,POINT (48.7244232 2.0823479),2.0823479,48.7244232
10.71C,rue,DE LEVIS,PARIS 17,75017,75,POINT (48.8650547 2.3474239),2.3474239,48.8650547
10.71C,rue,VERON,ALFORTVILLE,94140,94,POINT (48.8134564 2.429775),2.429775,48.8134564
